3.000000,-97.000000,-197.000000,-297.000000,-397.000000,-497.000000,-597.000000,-697.000000,-797.000000,-897.000000,
6.000000,-94.000000,-194.000000,-294.000000,-394.000000,-494.000000,-594.000000,-694.000000,-794.000000,-894.000000,
9.000000,-91.000000,-191.000000,-291.000000,-391.000000,-491.000000,-591.000000,-691.000000,-791.000000,-891.000000,
12.000000,-88.000000,-188.000000,-288.000000,-388.000000,-488.000000,-588.000000,-688.000000,-788.000000,-888.000000,
15.000000,-85.000000,-185.000000,-285.000000,-385.000000,-485.000000,-585.000000,-685.000000,-785.000000,-885.000000,
18.000000,-82.000000,-182.000000,-282.000000,-382.000000,-482.000000,-582.000000,-682.000000,-782.000000,-882.000000,
21.000000,-79.000000,-179.000000,-279.000000,-379.000000,-479.000000,-579.000000,-679.000000,-779.000000,-879.000000,
24.000000,-76.000000,-176.000000,-276.000000,-376.000000,-476.000000,-576.000000,-676.000000,-776.000000,-876.000000,
27.000000,-73.000000,-173.000000,-273.000000,-373.000000,-473.000000,-573.000000,-673.000000,-773.000000,-873.000000,
30.000000,-70.000000,-170.000000,-270.000000,-370.000000,-470.000000,-570.000000,-670.000000,-770.000000,-870.000000,
33.000000,-67.000000,-167.000000,-267.000000,-367.000000,-467.000000,-567.000000,-667.000000,-767.000000,-867.000000,
36.000000,-64.000000,-164.000000,-264.000000,-364.000000,-464.000000,-564.000000,-664.000000,-764.000000,-864.000000,
39.000000,-61.000000,-161.000000,-261.000000,-361.000000,-461.000000,-561.000000,-661.000000,-761.000000,-861.000000,
42.000000,-58.000000,-158.000000,-258.000000,-358.000000,-458.000000,-558.000000,-658.000000,-758.000000,-858.000000,
45.000000,-55.000000,-155.000000,-255.000000,-355.000000,-455.000000,-555.000000,-655.000000,-755.000000,-855.000000,
48.000000,-52.000000,-152.000000,-252.000000,-352.000000,-452.000000,-552.000000,-652.000000,-752.000000,-852.000000,
51.000000,-49.000000,-149.000000,-249.000000,-349.000000,-449.000000,-549.000000,-649.000000,-749.000000,-849.000000,
54.000000,-46.000000,-146.000000,-246.000000,-346.000000,-446.000000,-546.000000,-646.000000,-746.000000,-846.000000,
57.000000,-43.000000,-143.000000,-243.000000,-343.000000,-443.000000,-543.000000,-643.000000,-743.000000,-843.000000,
60.000000,-40.000000,-140.000000,-240.000000,-340.000000,-440.000000,-540.000000,-640.000000,-740.000000,-840.000000,
63.000000,-37.000000,-137.000000,-237.000000,-337.000000,-437.000000,-537.000000,-637.000000,-737.000000,-837.000000,
66.000000,-34.000000,-134.000000,-234.000000,-334.000000,-434.000000,-534.000000,-634.000000,-734.000000,-834.000000,
69.000000,-31.000000,-131.000000,-231.000000,-331.000000,-431.000000,-531.000000,-631.000000,-731.000000,-831.000000,
72.000000,-28.000000,-128.000000,-228.000000,-328.000000,-428.000000,-528.000000,-628.000000,-728.000000,-828.000000,
75.000000,-25.000000,-125.000000,-225.000000,-325.000000,-425.000000,-525.000000,-625.000000,-725.000000,-825.000000,
78.000000,-22.000000,-122.000000,-222.000000,-322.000000,-422.000000,-522.000000,-622.000000,-722.000000,-822.000000,
81.000000,-19.000000,-119.000000,-219.000000,-319.000000,-419.000000,-519.000000,-619.000000,-719.000000,-819.000000,
