2.500000,-27.001630,-57.000007,-87.000000,-117.000000,-147.000000,-177.000000,-207.000000,-237.000000,-267.000000,
5.000000,-24.006583,-54.000039,-84.000000,-114.000000,-144.000000,-174.000000,-204.000000,-234.000000,-264.000000,
7.500000,-21.014893,-51.000117,-81.000001,-111.000000,-141.000000,-171.000000,-201.000000,-231.000000,-261.000000,
10.000000,-18.026594,-48.000264,-78.000002,-108.000000,-138.000000,-168.000000,-198.000000,-228.000000,-258.000000,
12.500000,-15.041720,-45.000501,-75.000005,-105.000000,-135.000000,-165.000000,-195.000000,-225.000000,-255.000000,
15.000000,-12.060305,-42.000850,-72.000010,-102.000000,-132.000000,-162.000000,-192.000000,-222.000000,-252.000000,
17.500000,-9.082386,-39.001335,-69.000017,-99.000000,-129.000000,-159.000000,-189.000000,-219.000000,-249.000000,
20.000000,-6.107998,-36.001976,-66.000029,-96.000000,-126.000000,-156.000000,-186.000000,-216.000000,-246.000000,
22.500000,-3.137178,-33.002796,-63.000045,-93.000001,-123.000000,-153.000000,-183.000000,-213.000000,-243.000000,
25.000000,-0.169963,-30.003818,-60.000067,-90.000001,-120.000000,-150.000000,-180.000000,-210.000000,-240.000000,
27.500000,2.793610,-27.005065,-57.000097,-87.000002,-117.000000,-147.000000,-177.000000,-207.000000,-237.000000,
30.000000,5.753502,-24.006560,-54.000136,-84.000002,-114.000000,-144.000000,-174.000000,-204.000000,-234.000000,
32.500000,8.709675,-21.008326,-51.000186,-81.000003,-111.000000,-141.000000,-171.000000,-201.000000,-231.000000,
35.000000,11.662089,-18.010385,-48.000248,-78.000005,-108.000000,-138.000000,-168.000000,-198.000000,-228.000000,
37.500000,14.610704,-15.012763,-45.000324,-75.000007,-105.000000,-135.000000,-165.000000,-195.000000,-225.000000,
40.000000,17.555480,-12.015481,-42.000417,-72.000009,-102.000000,-132.000000,-162.000000,-192.000000,-222.000000,
42.500000,20.496376,-9.018566,-39.000529,-69.000012,-99.000000,-129.000000,-159.000000,-189.000000,-219.000000,
45.000000,23.433350,-6.022040,-36.000662,-66.000016,-96.000000,-126.000000,-156.000000,-186.000000,-216.000000,
47.500000,26.366360,-3.025928,-33.000819,-63.000021,-93.000000,-123.000000,-153.000000,-183.000000,-213.000000,
50.000000,29.295363,-0.030255,-30.001002,-60.000027,-90.000001,-120.000000,-150.000000,-180.000000,-210.000000,
52.500000,32.220315,2.964954,-27.001214,-57.000035,-87.000001,-117.000000,-147.000000,-177.000000,-207.000000,
55.000000,35.141173,5.959673,-24.001458,-54.000043,-84.000001,-114.000000,-144.000000,-174.000000,-204.000000,
57.500000,38.057891,8.953877,-21.001737,-51.000054,-81.000001,-111.000000,-141.000000,-171.000000,-201.000000,
60.000000,40.970425,11.947540,-18.002055,-48.000066,-78.000002,-108.000000,-138.000000,-168.000000,-198.000000,
62.500000,43.878729,14.940636,-15.002415,-45.000081,-75.000002,-105.000000,-135.000000,-165.000000,-195.000000,
65.000000,46.782756,17.933137,-12.002820,-42.000098,-72.000003,-102.000000,-132.000000,-162.000000,-192.000000,
67.500000,49.682460,20.925018,-9.003274,-39.000117,-69.000004,-99.000000,-129.000000,-159.000000,-189.000000,
70.000000,52.577794,23.916249,-6.003782,-36.000140,-66.000004,-96.000000,-126.000000,-156.000000,-186.000000,
72.500000,55.468708,26.906804,-3.004346,-33.000167,-63.000005,-93.000000,-123.000000,-153.000000,-183.000000,
75.000000,58.355156,29.896654,-0.004972,-30.000197,-60.000007,-90.000000,-120.000000,-150.000000,-180.000000,
77.500000,61.237087,32.885771,2.994336,-27.000231,-57.000008,-87.000000,-117.000000,-147.000000,-177.000000,
80.000000,64.114454,35.874125,5.993575,-24.000270,-54.000010,-84.000000,-114.000000,-144.000000,-174.000000,
82.500000,66.987205,38.861687,8.992738,-21.000313,-51.000012,-81.000000,-111.000000,-141.000000,-171.000000,
85.000000,69.855290,41.848427,11.991821,-18.000363,-48.000014,-78.000000,-108.000000,-138.000000,-168.000000,
87.500000,72.718660,44.834314,14.990820,-15.000418,-45.000016,-75.000001,-105.000000,-135.000000,-165.000000,
90.000000,75.577263,47.819316,17.989729,-12.000480,-42.000019,-72.000001,-102.000000,-132.000000,-162.000000,
92.500000,78.431048,50.803403,20.988542,-9.000550,-39.000022,-69.000001,-99.000000,-129.000000,-159.000000,
95.000000,81.279964,53.786542,23.987254,-6.000626,-36.000026,-66.000001,-96.000000,-126.000000,-156.000000,
97.500000,84.123959,56.768700,26.985859,-3.000712,-33.000031,-63.000001,-93.000000,-123.000000,-153.000000,
100.000000,86.962981,59.749844,29.984352,-0.000806,-30.000035,-60.000001,-90.000000,-120.000000,-150.000000,
102.500000,89.796980,62.729940,32.982725,2.999090,-27.000041,-57.000002,-87.000000,-117.000000,-147.000000,
105.000000,92.625903,65.708954,35.980974,5.998975,-24.000047,-54.000002,-84.000000,-114.000000,-144.000000,
107.500000,95.449698,68.686849,38.979090,8.998849,-21.000054,-51.000002,-81.000000,-111.000000,-141.000000,
110.000000,98.268315,71.663590,41.977068,11.998711,-18.000062,-48.000003,-78.000000,-108.000000,-138.000000,
112.500000,101.081702,74.639141,44.974900,14.998560,-15.000070,-45.000003,-75.000000,-105.000000,-135.000000,
115.000000,103.889809,77.613463,47.972580,17.998395,-12.000080,-42.000003,-72.000000,-102.000000,-132.000000,
117.500000,106.692586,80.586520,50.970099,20.998216,-9.000091,-39.000004,-69.000000,-99.000000,-129.000000,
120.000000,109.489983,83.558271,53.967450,23.998020,-6.000103,-36.000005,-66.000000,-96.000000,-126.000000,
122.500000,112.281952,86.528677,56.964626,26.997808,-3.000116,-33.000005,-63.000000,-93.000000,-123.000000,
125.000000,115.068445,89.497699,59.961618,29.997578,-0.000131,-30.000006,-60.000000,-90.000000,-120.000000,
127.000000,117.844477,92.465268,62.958418,32.997329,2.999853,-27.000007,-57.000000,-87.000000,-117.000000,
129.000000,120.604221,95.431277,65.955017,35.997059,5.999836,-24.000008,-54.000000,-84.000000,-114.000000,
131.000000,123.346630,98.395592,68.951404,38.996769,8.999816,-21.000009,-51.000000,-81.000000,-111.000000,
133.000000,126.070521,101.358068,71.947570,41.996455,11.999795,-18.000010,-48.000000,-78.000000,-108.000000,
135.000000,128.774549,104.318550,74.943502,44.996117,14.999772,-15.000012,-45.000001,-75.000000,-105.000000,
137.000000,131.457173,107.276865,77.939188,47.995754,17.999746,-12.000013,-42.000001,-72.000000,-102.000000,
139.000000,134.116614,110.232823,80.934613,50.995364,20.999718,-9.000015,-39.000001,-69.000000,-99.000000,
