3.000000,-87.000000,-177.000000,-267.000000,-357.000000,-447.000000,-537.000000,-627.000000,-717.000000,-807.000000,
6.000000,-84.000000,-174.000000,-264.000000,-354.000000,-444.000000,-534.000000,-624.000000,-714.000000,-804.000000,
9.000000,-81.000000,-171.000000,-261.000000,-351.000000,-441.000000,-531.000000,-621.000000,-711.000000,-801.000000,
12.000000,-78.000000,-168.000000,-258.000000,-348.000000,-438.000000,-528.000000,-618.000000,-708.000000,-798.000000,
15.000000,-75.000000,-165.000000,-255.000000,-345.000000,-435.000000,-525.000000,-615.000000,-705.000000,-795.000000,
18.000000,-72.000000,-162.000000,-252.000000,-342.000000,-432.000000,-522.000000,-612.000000,-702.000000,-792.000000,
21.000000,-69.000000,-159.000000,-249.000000,-339.000000,-429.000000,-519.000000,-609.000000,-699.000000,-789.000000,
24.000000,-66.000000,-156.000000,-246.000000,-336.000000,-426.000000,-516.000000,-606.000000,-696.000000,-786.000000,
27.000000,-63.000000,-153.000000,-243.000000,-333.000000,-423.000000,-513.000000,-603.000000,-693.000000,-783.000000,
30.000000,-60.000000,-150.000000,-240.000000,-330.000000,-420.000000,-510.000000,-600.000000,-690.000000,-780.000000,
33.000000,-57.000000,-147.000000,-237.000000,-327.000000,-417.000000,-507.000000,-597.000000,-687.000000,-777.000000,
36.000000,-54.000000,-144.000000,-234.000000,-324.000000,-414.000000,-504.000000,-594.000000,-684.000000,-774.000000,
39.000000,-51.000000,-141.000000,-231.000000,-321.000000,-411.000000,-501.000000,-591.000000,-681.000000,-771.000000,
42.000000,-48.000000,-138.000000,-228.000000,-318.000000,-408.000000,-498.000000,-588.000000,-678.000000,-768.000000,
45.000000,-45.000000,-135.000000,-225.000000,-315.000000,-405.000000,-495.000000,-585.000000,-675.000000,-765.000000,
48.000000,-42.000000,-132.000000,-222.000000,-312.000000,-402.000000,-492.000000,-582.000000,-672.000000,-762.000000,
51.000000,-39.000000,-129.000000,-219.000000,-309.000000,-399.000000,-489.000000,-579.000000,-669.000000,-759.000000,
