3.000000,-4.894193,-9.993408,-14.999558,-19.999968,-24.999998,-30.000000,-35.000000,-40.000000,-45.000000,
6.000000,-4.614242,-9.966913,-14.997269,-19.999778,-24.999983,-29.999999,-35.000000,-40.000000,-45.000000,
9.000000,-4.212077,-9.910986,-14.990831,-19.999123,-24.999920,-29.999993,-34.999999,-40.000000,-45.000000,
12.000000,-3.715648,-9.821229,-14.977652,-19.997487,-24.999738,-29.999974,-34.999998,-40.000000,-45.000000,
15.000000,-3.142499,-9.696035,-14.955245,-19.994169,-24.999310,-29.999924,-34.999992,-39.999999,-45.000000,
18.000000,-2.504691,-9.535331,-14.921424,-19.988325,-24.998445,-29.999810,-34.999978,-39.999998,-45.000000,
21.000000,-1.811026,-9.339862,-14.874379,-19.979023,-24.996886,-29.999579,-34.999947,-39.999994,-44.999999,
24.000000,-1.068215,-9.110794,-14.812679,-19.965290,-24.994309,-29.999157,-34.999885,-39.999985,-44.999998,
27.000000,-0.281544,-8.849486,-14.735242,-19.946158,-24.990333,-29.998440,-34.999770,-39.999968,-44.999996,
30.000000,0.544717,-8.557359,-14.641292,-19.920697,-24.984526,-29.997296,-34.999569,-39.999936,-44.999991,
33.000000,1.407047,-8.235824,-14.530306,-19.888041,-24.976419,-29.995563,-34.999242,-39.999880,-44.999982,
36.000000,2.302491,-7.886248,-14.401971,-19.847403,-24.965515,-29.993046,-34.998730,-39.999787,-44.999967,
39.000000,3.228537,-7.509927,-14.256140,-19.798081,-24.951305,-29.989525,-34.997963,-39.999637,-44.999940,
42.000000,4.183021,-7.108083,-14.092796,-19.739468,-24.933279,-29.984752,-34.996854,-39.999406,-44.999896,
45.000000,5.164062,-6.681859,-13.912023,-19.671043,-24.910932,-29.978457,-34.995300,-39.999063,-44.999827,
48.000000,6.170006,-6.232324,-13.713982,-19.592373,-24.883777,-29.970350,-34.993181,-39.998569,-44.999723,
51.000000,7.199391,-5.760472,-13.498893,-19.503104,-24.851350,-29.960131,-34.990359,-39.997875,-44.999569,
54.000000,8.250916,-5.267229,-13.267017,-19.402953,-24.813216,-29.947485,-34.986683,-39.996925,-44.999346,
57.000000,9.323412,-4.753458,-13.018643,-19.291704,-24.768971,-29.932097,-34.981986,-39.995650,-44.999034,
60.000000,10.415826,-4.219964,-12.754084,-19.169198,-24.718245,-29.913648,-34.976086,-39.993973,-44.998604,
63.000000,11.527204,-3.667497,-12.473665,-19.035326,-24.660705,-29.891823,-34.968794,-39.991807,-44.998025,
